,userid,learning_seq,mcode,learning_action_seq,event_type,action,object_type,timestamp,gender,grade,memberstatus,memberstatus_change,day_01_status,day_02_status,day_03_status,day_04_status,day_05_status,day_06_status,day_07_status,day_08_status,day_09_status,day_10_status,day_11_status,day_12_status,day_13_status,day_14_status,day_15_status,day_16_status,day_17_status,day_18_status,day_19_status,day_20_status,day_21_status,day_22_status,day_23_status,day_24_status,day_25_status,day_26_status,day_27_status,day_28_status,day_29_status,day_30_status,day_31_status,change_date
3751,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0XE52U01016,11,MediaEvent,Started,VideoObject,2022-09-16 19:43:40.693,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3752,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0XE52U01016,12,MediaEvent,Ended,VideoObject,2022-09-16 19:43:40.693,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3753,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0XE52U01016,13,ViewEvent,Viewed,DigitalResource,2022-09-16 19:44:54.476,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3676,076bf224-16b8-48ca-b646-752a771b1dcc,7,T0XE52U01016,1,ViewEvent,Viewed,DigitalResource,2022-09-16 19:45:03.014,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3677,076bf224-16b8-48ca-b646-752a771b1dcc,7,T0XE52U01016,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-16 19:45:06.262,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3678,076bf224-16b8-48ca-b646-752a771b1dcc,7,T0XE52U01016,3,ViewEvent,Viewed,DigitalResource,2022-09-16 19:45:06.446,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3798,076bf224-16b8-48ca-b646-752a771b1dcc,8,T0XE52U01016,1,ViewEvent,Viewed,DigitalResource,2022-09-16 19:45:13.570,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3651,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,1,ViewEvent,Viewed,DigitalResource,2022-09-16 19:48:39.636,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3652,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-16 19:48:44.478,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3660,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,10,MediaEvent,ChangedVolume,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3661,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,11,MediaEvent,ChangedVolume,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3653,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,3,MediaEvent,ChangedVolume,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3654,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,4,MediaEvent,ChangedVolume,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3655,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,5,MediaEvent,Ended,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3656,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,6,MediaEvent,Started,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3657,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,7,MediaEvent,ChangedVolume,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3658,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,8,MediaEvent,ChangedVolume,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3659,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,9,MediaEvent,ChangedVolume,VideoObject,2022-09-16 19:48:45.191,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3662,076bf224-16b8-48ca-b646-752a771b1dcc,9,T0WE90U20001,12,ViewEvent,Viewed,DigitalResource,2022-09-16 19:51:38.274,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3803,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,1,ViewEvent,Viewed,DigitalResource,2022-09-18 14:14:56.679,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3804,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-18 14:15:09.102,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3805,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,3,ViewEvent,Viewed,DigitalResource,2022-09-18 14:15:09.308,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3806,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-18 14:15:48.579,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3807,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,5,MediaEvent,Ended,VideoObject,2022-09-18 14:15:49.628,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3808,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,6,MediaEvent,Started,VideoObject,2022-09-18 14:15:49.628,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3809,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,7,ViewEvent,Viewed,DigitalResource,2022-09-18 14:17:23.217,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3810,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,8,NavigationEvent,NavigatedTo,DigitalResource,2022-09-18 14:17:43.372,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3812,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,10,MediaEvent,ChangedVolume,VideoObject,2022-09-18 14:17:44.062,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3813,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,11,MediaEvent,ChangedVolume,VideoObject,2022-09-18 14:17:44.062,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3814,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,12,MediaEvent,Ended,VideoObject,2022-09-18 14:17:44.062,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3815,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,13,MediaEvent,Started,VideoObject,2022-09-18 14:17:44.062,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3816,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,14,MediaEvent,ChangedVolume,VideoObject,2022-09-18 14:17:44.062,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3811,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,9,MediaEvent,ChangedVolume,VideoObject,2022-09-18 14:17:44.062,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3817,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,15,ViewEvent,Viewed,DigitalResource,2022-09-18 14:19:36.925,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3818,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,16,NavigationEvent,NavigatedTo,DigitalResource,2022-09-18 14:19:54.042,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3819,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,17,ViewEvent,Viewed,DigitalResource,2022-09-18 14:19:54.196,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3820,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,18,NavigationEvent,NavigatedTo,DigitalResource,2022-09-18 14:20:11.600,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3821,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,19,ViewEvent,Viewed,DigitalResource,2022-09-18 14:20:11.746,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3822,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0WE30U01001,20,ViewEvent,Viewed,DigitalResource,2022-09-18 14:21:42.394,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3765,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,1,ViewEvent,Viewed,DigitalResource,2022-09-19 18:38:31.156,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3766,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 18:38:48.380,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3767,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,3,ViewEvent,Viewed,DigitalResource,2022-09-19 18:38:48.545,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3768,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 18:39:08.872,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3769,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,5,ViewEvent,Viewed,DigitalResource,2022-09-19 18:39:09.033,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3770,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,6,MediaEvent,Started,VideoObject,2022-09-19 18:39:23.580,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3771,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,7,MediaEvent,Ended,VideoObject,2022-09-19 18:39:23.580,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3772,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,8,ViewEvent,Viewed,DigitalResource,2022-09-19 18:47:19.229,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3774,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,10,MediaEvent,JumpedTo,VideoObject,2022-09-19 18:47:26.935,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3775,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,11,MediaEvent,Ended,VideoObject,2022-09-19 18:47:26.935,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3776,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,12,MediaEvent,JumpedTo,VideoObject,2022-09-19 18:47:26.935,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3777,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,13,MediaEvent,JumpedTo,VideoObject,2022-09-19 18:47:26.935,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3778,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,14,MediaEvent,JumpedTo,VideoObject,2022-09-19 18:47:26.935,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3773,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,9,MediaEvent,Started,VideoObject,2022-09-19 18:47:26.935,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3779,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,15,ViewEvent,Viewed,DigitalResource,2022-09-19 18:49:02.006,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3780,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,16,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 18:50:13.518,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3781,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,17,ViewEvent,Viewed,DigitalResource,2022-09-19 18:50:13.674,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3782,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,18,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 18:50:50.078,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3783,076bf224-16b8-48ca-b646-752a771b1dcc,1,T0KE52U03004,19,ViewEvent,Viewed,DigitalResource,2022-09-19 18:50:50.426,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3648,076bf224-16b8-48ca-b646-752a771b1dcc,2,T0ME52U21011,1,ViewEvent,Viewed,DigitalResource,2022-09-19 18:55:45.240,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3649,076bf224-16b8-48ca-b646-752a771b1dcc,2,T0ME52U21011,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 18:56:05.138,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3650,076bf224-16b8-48ca-b646-752a771b1dcc,2,T0ME52U21011,3,ViewEvent,Viewed,DigitalResource,2022-09-19 18:56:05.316,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3615,076bf224-16b8-48ca-b646-752a771b1dcc,3,T0WE90U20003,1,ViewEvent,Viewed,DigitalResource,2022-09-19 19:07:35.603,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3616,076bf224-16b8-48ca-b646-752a771b1dcc,3,T0WE90U20003,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 19:07:38.854,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3617,076bf224-16b8-48ca-b646-752a771b1dcc,3,T0WE90U20003,3,MediaEvent,Started,VideoObject,2022-09-19 19:07:39.580,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3618,076bf224-16b8-48ca-b646-752a771b1dcc,3,T0WE90U20003,4,MediaEvent,Ended,VideoObject,2022-09-19 19:07:39.580,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3619,076bf224-16b8-48ca-b646-752a771b1dcc,3,T0WE90U20003,5,ViewEvent,Viewed,DigitalResource,2022-09-19 19:12:40.566,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3620,076bf224-16b8-48ca-b646-752a771b1dcc,3,T0WE90U20003,6,ViewEvent,Viewed,DigitalResource,2022-09-19 19:26:22.114,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3624,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,1,ViewEvent,Viewed,DigitalResource,2022-09-19 19:26:46.504,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3625,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 19:26:55.468,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3626,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,3,ViewEvent,Viewed,DigitalResource,2022-09-19 19:26:55.636,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3627,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,4,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 19:27:56.739,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3628,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,5,ViewEvent,Viewed,DigitalResource,2022-09-19 19:27:56.930,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3629,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,6,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 19:28:25.629,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3630,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,7,ViewEvent,Viewed,DigitalResource,2022-09-19 19:28:25.817,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3631,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,8,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 19:28:57.482,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3632,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,9,ViewEvent,Viewed,DigitalResource,2022-09-19 19:28:57.674,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3633,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,10,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 19:29:44.164,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3634,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,11,ViewEvent,Viewed,DigitalResource,2022-09-19 19:29:44.301,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3635,076bf224-16b8-48ca-b646-752a771b1dcc,5,T9EE51U71002,12,ViewEvent,Viewed,DigitalResource,2022-09-19 19:30:49.116,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3723,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,1,ViewEvent,Viewed,DigitalResource,2022-09-19 20:11:51.051,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3724,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,2,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 20:11:55.068,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3725,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,3,ViewEvent,Viewed,DigitalResource,2022-09-19 20:11:55.255,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3726,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,4,MediaEvent,Restarted,VideoObject,2022-09-19 20:13:27.136,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3727,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,5,MediaEvent,Ended,VideoObject,2022-09-19 20:13:27.136,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3728,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,6,ViewEvent,Viewed,DigitalResource,2022-09-19 20:15:39.434,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3729,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,7,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 20:15:39.783,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3730,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,8,ViewEvent,Viewed,DigitalResource,2022-09-19 20:15:39.914,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
3731,076bf224-16b8-48ca-b646-752a771b1dcc,6,T0WE90U20002,9,NavigationEvent,NavigatedTo,DigitalResource,2022-09-19 20:15:58.298,M,5,44,"-,00,01,44",-,-,-,-,-,-,-,-,-,-,-,-,00,00,0,0,0,1,1,1,1,1,1,1,1,1,44,44,44,44,999,27
